city,stars,review_count,categories 
Markham,0,12,Fast Food
Toronto,0,26,Other
Toronto,0,3,Asian
Toronto,0,71,Fast Food
Toronto,0,3,Italian
Toronto,1,14,Coffee or Sandwiches
Toronto,0,49,Fast Food
Toronto,0,8,Fast Food
Missisauga,0,10,Fast Food
Toronto,0,6,Asian
Toronto,0,7,Middle Eastern
Markham,1,38,Asian
Markham,1,12,Other
Toronto,0,10,Asian
Markham,1,19,Coffee or Sandwiches
Toronto,1,3,Other
Toronto,1,26,Middle Eastern
Missisauga,0,5,Middle Eastern
Toronto,0,6,Fast Food
Toronto,1,12,Asian
Toronto,0,98,Asian
Toronto,1,36,Other
Toronto,1,49,Pub
Toronto,0,14,Pub
Toronto,0,12,Middle Eastern
Toronto,1,15,Coffee or Sandwiches
Toronto,1,20,Other
Toronto,0,14,Pub
Toronto,0,58,Middle Eastern
Toronto,1,286,Middle Eastern
Toronto,0,5,Coffee or Sandwiches
Toronto,0,3,Asian
Toronto,0,4,Pub
Toronto,0,23,Fast Food
Missisauga,1,3,Middle Eastern
Toronto,0,50,Middle Eastern
Toronto,1,3,North American
Toronto,0,6,North American
Toronto,1,44,Other
Toronto,0,30,Asian
Toronto,0,95,Fast Food
Toronto,0,5,Asian
Toronto,1,29,Other
Toronto,0,21,Asian
Toronto,1,5,Fast Food
Missisauga,0,9,Fast Food
Toronto,0,4,North American
Toronto,1,47,North American
Missisauga,1,9,Middle Eastern
Toronto,0,17,Asian
Toronto,1,22,Other
Toronto,0,50,Asian
Toronto,0,91,Asian
Toronto,0,119,Asian
Toronto,0,11,Other
Toronto,0,37,Fast Food
Toronto,1,5,North American
Toronto,1,14,North American
Toronto,1,8,Middle Eastern
Toronto,0,4,Latin
Markham,1,34,Coffee or Sandwiches
Toronto,0,48,Asian
Toronto,0,67,Asian
Toronto,0,11,Italian
Toronto,0,108,Pub
Toronto,0,14,North American
Toronto,0,170,Asian
Toronto,0,5,North American
Toronto,1,51,Fast Food
Toronto,0,21,Fast Food
Toronto,0,68,Italian
Markham,0,21,Fast Food
Toronto,0,17,Fast Food
Toronto,0,14,Latin
Toronto,1,24,Latin
Toronto,1,31,Coffee or Sandwiches
Toronto,1,23,Other
Markham,1,10,Asian
Markham,0,429,Asian
Toronto,0,7,Middle Eastern
Toronto,0,4,Asian
Missisauga,0,5,Fast Food
Toronto,1,52,Other
Toronto,0,4,Middle Eastern
Missisauga,0,91,Middle Eastern
Toronto,0,56,North American
Toronto,0,159,Asian
Toronto,0,3,Asian
Toronto,1,14,Coffee or Sandwiches
Markham,0,6,Other
Toronto,0,88,Fast Food
Missisauga,1,15,Coffee or Sandwiches
Toronto,1,246,Middle Eastern
Toronto,1,18,North American
Toronto,1,6,Middle Eastern
Toronto,1,6,North American
Toronto,0,151,Middle Eastern
Missisauga,1,9,North American
Missisauga,0,13,Middle Eastern
Toronto,0,3,Asian
Toronto,1,8,Coffee or Sandwiches
Toronto,1,3,Asian
Toronto,1,153,Asian
Toronto,1,180,Other
Toronto,0,24,Pub
Toronto,0,6,Middle Eastern
Toronto,1,3,Asian
Toronto,0,16,North American
Missisauga,1,6,Middle Eastern
Missisauga,1,28,North American
Toronto,1,14,Pub
Toronto,0,4,Pub
Toronto,0,33,Latin
Toronto,0,4,Fast Food
Toronto,0,5,Other
Toronto,1,100,Fast Food
Toronto,1,79,Other
Missisauga,0,4,Asian
Toronto,0,24,Coffee or Sandwiches
Toronto,0,26,Other
Toronto,0,65,North American
Markham,0,7,Fast Food
Toronto,0,14,Middle Eastern
Toronto,1,35,Asian
Toronto,0,57,Middle Eastern
Toronto,1,5,Coffee or Sandwiches
Toronto,0,8,Coffee or Sandwiches
Toronto,0,140,Fast Food
Markham,0,7,Other
Toronto,0,49,Middle Eastern
Toronto,1,168,Middle Eastern
Toronto,1,6,Asian
Toronto,0,9,Middle Eastern
Toronto,1,147,Fast Food
Markham,0,10,Asian
Toronto,1,8,Asian
Markham,0,59,Asian
Markham,0,9,Asian
Toronto,0,249,Asian
Toronto,0,10,Asian
Missisauga,0,3,Fast Food
Toronto,0,206,Coffee or Sandwiches
Toronto,0,3,Other
Toronto,1,15,Fast Food
Missisauga,0,123,Middle Eastern
Missisauga,0,5,Fast Food
Toronto,0,3,Coffee or Sandwiches
Toronto,0,115,Middle Eastern
Toronto,0,140,Fast Food
Toronto,0,75,Asian
Toronto,1,28,Asian
Toronto,1,8,Asian
Missisauga,1,9,Asian
Toronto,1,34,Pub
Missisauga,1,97,Fast Food
Toronto,0,9,Coffee or Sandwiches
Toronto,0,27,Fast Food
Missisauga,0,25,Asian
Toronto,1,5,Coffee or Sandwiches
Toronto,0,46,Pub
Missisauga,0,7,Fast Food
Toronto,1,19,Other
Toronto,1,77,Other
Toronto,0,3,Coffee or Sandwiches
Toronto,0,4,Coffee or Sandwiches
Toronto,0,31,North American
Toronto,1,40,Italian
Missisauga,0,10,Middle Eastern
Toronto,0,80,Asian
Toronto,0,39,North American
Markham,1,38,Middle Eastern
Missisauga,1,7,Latin
Missisauga,0,3,Fast Food
Toronto,0,44,Middle Eastern
Markham,1,12,Asian
Toronto,0,4,Fast Food
Markham,1,100,Asian
Toronto,0,7,Fast Food
Toronto,0,3,North American
Toronto,0,17,Middle Eastern
Missisauga,0,18,Other
Missisauga,0,25,Middle Eastern
Toronto,1,88,Fast Food
Toronto,1,37,North American
Toronto,0,4,Fast Food
Toronto,0,51,Coffee or Sandwiches
Toronto,1,5,Fast Food
Toronto,1,74,Latin
Toronto,0,41,Coffee or Sandwiches
Toronto,0,9,North American
Toronto,1,3,North American
Toronto,0,5,Pub
Missisauga,0,8,Fast Food
Toronto,0,30,Other
Toronto,0,131,Other
Markham,0,34,Asian
Toronto,0,10,Fast Food
Toronto,1,7,Coffee or Sandwiches
Markham,0,57,Asian
Toronto,1,15,Coffee or Sandwiches
Toronto,0,66,Other
Toronto,1,5,Other
Toronto,0,3,Middle Eastern
Toronto,0,23,Italian
Toronto,0,5,Coffee or Sandwiches
Toronto,0,7,Pub
Toronto,0,50,Asian
Toronto,0,265,Fast Food
Missisauga,0,20,Middle Eastern
Toronto,1,6,Asian
Toronto,1,44,Asian
Toronto,0,5,Coffee or Sandwiches
Missisauga,0,5,Fast Food
Missisauga,1,8,Pub
Toronto,0,17,Asian
Toronto,0,14,Middle Eastern
Missisauga,1,6,Other
Toronto,1,5,Coffee or Sandwiches
Markham,0,59,Coffee or Sandwiches
Missisauga,0,27,Asian
Toronto,0,16,Italian
Markham,1,6,Pub
Toronto,0,3,Coffee or Sandwiches
Toronto,0,40,Other
Toronto,0,19,North American
Toronto,0,98,Asian
Toronto,0,13,Latin
Toronto,0,390,Pub
Toronto,0,7,Coffee or Sandwiches
Toronto,1,19,Pub
Toronto,0,13,Fast Food
Toronto,0,149,Asian
Toronto,1,99,Coffee or Sandwiches
Toronto,1,3,Latin
Missisauga,0,5,Fast Food
Markham,1,76,Pub
Toronto,0,18,Fast Food
Toronto,0,11,Middle Eastern
Markham,0,117,Asian
Toronto,1,19,Pub
Missisauga,0,42,Fast Food
Toronto,1,75,Fast Food
Toronto,0,6,North American
Toronto,0,38,North American
Toronto,0,14,Other
Toronto,1,113,Asian
Missisauga,0,18,Fast Food
Toronto,1,56,Other
Toronto,0,6,Middle Eastern
Toronto,1,215,Fast Food
Markham,0,155,Asian
Toronto,1,7,Fast Food
Toronto,1,7,Coffee or Sandwiches
Toronto,1,16,Fast Food
Toronto,1,48,Fast Food
Toronto,1,10,Pub
Toronto,1,43,Asian
Toronto,0,4,Coffee or Sandwiches
Toronto,1,7,Coffee or Sandwiches
Missisauga,1,54,Middle Eastern
Toronto,0,4,Other
Toronto,1,20,Asian
Missisauga,0,5,Fast Food
Toronto,0,7,Fast Food
Missisauga,0,11,Asian
Toronto,0,17,Fast Food
Toronto,0,5,Asian
Missisauga,1,17,Other
Missisauga,1,76,Fast Food
Toronto,1,131,North American
Markham,1,26,Fast Food
Toronto,0,28,Pub
Toronto,0,10,Asian
Missisauga,0,24,Middle Eastern
Toronto,1,13,Pub
Toronto,1,81,Latin
Toronto,0,24,Middle Eastern
Toronto,0,3,Fast Food
Missisauga,0,29,North American
Toronto,1,3,Asian
Missisauga,0,13,North American
Missisauga,0,9,Asian
Toronto,1,41,Middle Eastern
Toronto,0,3,Fast Food
Toronto,1,53,Middle Eastern
Toronto,0,5,Fast Food
Toronto,1,30,Other
Missisauga,0,19,Asian
Markham,0,13,Asian
Toronto,0,15,Fast Food
Missisauga,0,13,Other
Toronto,0,3,Latin
Markham,0,6,Coffee or Sandwiches
Toronto,0,44,Asian
Missisauga,0,5,Middle Eastern
Markham,0,73,Asian
Markham,0,4,Coffee or Sandwiches
Toronto,0,144,Fast Food
Toronto,1,15,Asian
Toronto,0,87,Asian
Markham,0,17,Asian
Toronto,1,8,Coffee or Sandwiches
Toronto,0,18,Latin
Toronto,0,8,Asian
Markham,0,84,Asian
Toronto,0,19,Coffee or Sandwiches
Missisauga,0,29,Coffee or Sandwiches
Toronto,1,3,Middle Eastern
Toronto,0,91,Asian
Toronto,0,8,Other
Toronto,0,30,Asian
Toronto,0,15,Other
Missisauga,0,6,Fast Food
Toronto,0,5,Asian
Toronto,1,7,North American
Toronto,1,5,Pub
Missisauga,1,5,Middle Eastern
Toronto,0,18,Middle Eastern
Toronto,1,24,Middle Eastern
Toronto,0,203,Pub
Toronto,0,122,Pub
Toronto,1,25,Asian
Toronto,1,31,North American
Toronto,1,115,Pub
Missisauga,0,27,Latin
Toronto,0,3,Fast Food
Toronto,0,42,North American
Toronto,0,20,Fast Food
Toronto,0,21,Latin
Toronto,1,157,Coffee or Sandwiches
Toronto,1,433,Fast Food
Toronto,1,45,North American
Toronto,1,70,Middle Eastern
Toronto,0,13,Fast Food
Markham,0,5,Asian
Toronto,0,52,Fast Food
Missisauga,0,5,North American
Toronto,1,133,Asian
Markham,1,3,Latin
Toronto,0,3,Fast Food
Missisauga,1,4,North American
Toronto,0,42,Latin
Toronto,0,50,Pub
Toronto,0,48,Italian
Toronto,0,15,Fast Food
Toronto,0,35,North American
Missisauga,1,56,North American
Toronto,0,70,Middle Eastern
Toronto,0,14,Asian
Toronto,1,12,North American
Toronto,0,30,Middle Eastern
Toronto,1,4,Coffee or Sandwiches
Toronto,0,10,Other
Toronto,1,11,Other
Toronto,0,3,Middle Eastern
Toronto,1,24,North American
Toronto,0,8,Coffee or Sandwiches
Toronto,0,39,Asian
Toronto,1,109,Other
Toronto,0,5,Asian
Toronto,1,26,Coffee or Sandwiches
Toronto,0,121,Coffee or Sandwiches
Toronto,1,4,Middle Eastern
Toronto,0,22,Pub
Missisauga,0,3,Fast Food
Toronto,1,89,Latin
Missisauga,0,50,Middle Eastern
Toronto,0,108,Other
Missisauga,1,14,Other
Missisauga,0,9,Asian
Missisauga,1,17,Pub
Toronto,0,9,North American
Toronto,1,64,Asian
Toronto,1,47,Other
Markham,0,7,Asian
Toronto,0,57,Asian
Markham,0,3,Middle Eastern
Toronto,0,40,Other
Markham,0,11,Asian
Toronto,1,120,Asian
Toronto,1,9,Coffee or Sandwiches
Missisauga,0,42,Middle Eastern
Toronto,0,178,North American
Toronto,0,8,Fast Food
Toronto,0,12,Coffee or Sandwiches
Toronto,1,29,Coffee or Sandwiches
Missisauga,0,13,Fast Food
Toronto,0,7,Fast Food
Markham,0,76,Asian
Missisauga,1,14,Other
Toronto,0,32,Middle Eastern
Toronto,0,8,Middle Eastern
Toronto,1,78,Other
Toronto,0,4,Other
Toronto,1,5,Latin
Missisauga,1,71,North American
Toronto,0,54,Italian
Toronto,0,32,Pub
Toronto,0,49,Other
Markham,0,34,Other
Toronto,0,46,North American
Toronto,0,55,Pub
Toronto,1,21,Coffee or Sandwiches
Toronto,1,26,Pub
Toronto,0,21,Middle Eastern
Toronto,1,3,Italian
Toronto,0,7,Fast Food
Toronto,1,5,Middle Eastern
Toronto,0,92,Pub
Toronto,0,33,North American
Toronto,1,5,Asian
Toronto,0,6,Pub
Toronto,0,33,Asian
Toronto,1,6,North American
Toronto,0,19,Asian
Toronto,0,12,Asian
Toronto,1,21,Latin
Toronto,0,92,Middle Eastern
Missisauga,0,15,Asian
Toronto,0,21,North American
Toronto,0,3,Asian
Toronto,0,8,North American
Toronto,1,21,Pub
Toronto,0,52,Middle Eastern
Markham,0,9,Asian
Toronto,1,10,Pub
Missisauga,1,13,Asian
Toronto,0,260,North American
Toronto,0,6,Middle Eastern
Toronto,0,9,Asian
Markham,0,116,Asian
Toronto,0,112,Asian
Toronto,0,10,Coffee or Sandwiches
Markham,1,9,Middle Eastern
Toronto,0,29,Other
Toronto,1,27,Fast Food
Toronto,0,40,North American
Markham,1,13,Pub
Missisauga,1,5,Latin
Toronto,0,152,Middle Eastern
Toronto,1,349,Other
Toronto,0,10,Asian
Toronto,0,11,Asian
Toronto,1,4,Coffee or Sandwiches
Toronto,0,7,Middle Eastern
Toronto,0,80,North American
Toronto,1,12,Fast Food
Toronto,0,39,Asian
Toronto,1,4,North American
Missisauga,1,3,Middle Eastern
Markham,0,12,Asian
Toronto,0,15,Coffee or Sandwiches
Toronto,0,308,North American
Missisauga,0,10,Middle Eastern
Toronto,0,68,Asian
Toronto,0,19,Middle Eastern
Markham,0,36,Asian
Toronto,1,64,Other
Toronto,0,73,Asian
Toronto,0,44,Latin
Toronto,0,9,Fast Food
Toronto,0,160,North American
Toronto,0,72,North American
Markham,1,11,Asian
Toronto,0,16,Asian
Missisauga,1,113,Pub
Toronto,0,30,Asian
Toronto,0,9,Other
Toronto,1,105,Latin
Toronto,0,154,North American
Toronto,0,8,North American
Toronto,0,10,North American
Toronto,0,3,Other
Toronto,0,6,Coffee or Sandwiches
Toronto,1,9,Coffee or Sandwiches
Missisauga,1,4,Middle Eastern
Toronto,0,12,Fast Food
Toronto,0,4,Latin
Toronto,1,4,Fast Food
Missisauga,1,7,Other
Toronto,0,5,Asian
Toronto,0,16,Asian
Toronto,0,96,Latin
Missisauga,0,15,Middle Eastern
Toronto,0,29,Other
Missisauga,1,16,Asian
Toronto,0,3,Asian
Toronto,1,47,Fast Food
Toronto,0,5,Coffee or Sandwiches
Toronto,0,110,North American
Toronto,1,12,Middle Eastern
Markham,0,3,Other
Toronto,0,5,Fast Food
Missisauga,1,22,Middle Eastern
Toronto,1,34,Fast Food
Missisauga,0,9,North American
Toronto,1,14,Other
Toronto,0,28,Middle Eastern
Toronto,0,4,Other
Toronto,0,104,Asian
Toronto,0,6,Fast Food
Toronto,0,34,Pub
Toronto,0,7,North American
Toronto,0,15,Other
Markham,0,74,Asian
Toronto,1,3,Asian
Toronto,1,40,Asian
Missisauga,1,38,Asian
Toronto,0,4,Asian
Toronto,0,13,North American
Missisauga,1,3,Coffee or Sandwiches
Toronto,0,25,Fast Food
Toronto,1,134,North American
Toronto,1,31,Coffee or Sandwiches
Toronto,0,41,Asian
Toronto,0,5,Middle Eastern
Toronto,0,128,Asian
Toronto,0,37,Asian
Toronto,0,11,Italian
Toronto,0,14,Coffee or Sandwiches
Toronto,0,69,Middle Eastern
Missisauga,1,12,North American
Missisauga,1,23,Pub
Markham,1,4,Coffee or Sandwiches
Toronto,1,23,Italian
Toronto,0,6,Latin
Toronto,1,4,Coffee or Sandwiches
Missisauga,0,22,Middle Eastern
Toronto,1,8,Pub
Toronto,1,47,Asian
Toronto,0,4,Asian
Missisauga,0,4,Fast Food
Toronto,1,45,North American
Toronto,0,82,Other
Toronto,0,42,Middle Eastern
Toronto,0,3,Other
Markham,1,40,Asian
Missisauga,0,5,Fast Food
Markham,1,4,Asian
Toronto,0,36,Coffee or Sandwiches
Toronto,0,3,Asian
Toronto,0,8,Latin
Missisauga,1,6,Latin
Toronto,0,18,Asian
Toronto,0,89,North American
Toronto,1,12,Middle Eastern
Markham,1,4,Asian
Toronto,1,23,Other
Toronto,0,29,Asian
Missisauga,1,3,Fast Food
Toronto,0,7,Fast Food
Toronto,1,28,Asian
Toronto,1,51,Italian
Toronto,0,6,Asian
Missisauga,0,4,Coffee or Sandwiches
Toronto,0,25,North American
Toronto,1,34,Coffee or Sandwiches
Toronto,0,6,Other
Toronto,0,53,Pub
Toronto,0,8,Middle Eastern
Toronto,1,8,Asian
Toronto,0,97,North American
Toronto,1,3,Other
Toronto,1,37,Asian
Toronto,1,24,Pub
Toronto,0,90,Pub
Toronto,0,3,Coffee or Sandwiches
Toronto,0,4,Middle Eastern
Toronto,0,22,Fast Food
Toronto,0,3,North American
Toronto,1,127,Other
Toronto,0,5,Fast Food
Toronto,0,201,Coffee or Sandwiches
Toronto,0,115,Fast Food
Toronto,1,4,Pub
Toronto,0,15,Italian
Missisauga,0,5,Fast Food
Toronto,1,35,Asian
Toronto,1,5,Pub
Markham,0,3,Fast Food
Toronto,0,4,Coffee or Sandwiches
Toronto,0,62,North American
Markham,1,4,Middle Eastern
Toronto,1,96,North American
Markham,0,56,Asian
Toronto,0,34,Asian
Missisauga,0,42,Middle Eastern
Missisauga,0,5,North American
Toronto,0,84,Pub
Toronto,0,6,Asian
Toronto,0,3,Latin
Toronto,1,24,Pub
Toronto,0,11,Middle Eastern
Toronto,1,5,Asian
Toronto,0,21,North American
Toronto,1,21,Coffee or Sandwiches
Toronto,0,72,Middle Eastern
Toronto,1,261,Pub
Markham,0,48,Middle Eastern
Toronto,0,10,Fast Food
Missisauga,0,44,Asian
Markham,0,11,Middle Eastern
Toronto,1,3,Latin
Toronto,0,8,Asian
Markham,0,160,Middle Eastern
Toronto,1,7,Coffee or Sandwiches
Toronto,0,18,Fast Food
Markham,0,264,Asian
Toronto,1,126,Pub
Toronto,0,26,Fast Food
Toronto,0,48,Other
Markham,0,8,North American
Toronto,0,7,Asian
Toronto,0,9,Fast Food
Toronto,0,12,Asian
Toronto,0,11,North American
Missisauga,1,3,Coffee or Sandwiches
Missisauga,0,6,Middle Eastern
Missisauga,0,10,Asian
Toronto,0,8,Fast Food
Toronto,0,3,Asian
Missisauga,0,11,Asian
Markham,0,107,Fast Food
Toronto,0,18,Latin
Toronto,1,33,Fast Food
Toronto,0,43,Fast Food
Toronto,1,214,Pub
Toronto,1,31,Latin
Toronto,1,63,Coffee or Sandwiches
Missisauga,0,10,Fast Food
Toronto,1,4,Other
Toronto,0,8,Fast Food
Toronto,1,8,Coffee or Sandwiches
Toronto,0,43,Coffee or Sandwiches
Toronto,0,43,Italian
Toronto,1,53,Coffee or Sandwiches
Toronto,0,11,Middle Eastern
Toronto,0,6,Middle Eastern
Toronto,0,295,Fast Food
Toronto,0,14,Latin
Toronto,0,7,Fast Food
Markham,0,8,Middle Eastern
Markham,0,46,Italian
Toronto,0,10,Asian
Toronto,1,25,Other
Toronto,0,83,Asian
Toronto,1,37,Asian
Missisauga,0,16,Coffee or Sandwiches
Toronto,1,162,Asian
Toronto,0,39,Pub
Toronto,0,9,Fast Food
Toronto,1,11,Pub
Toronto,1,11,Other
Toronto,0,15,Fast Food
Toronto,0,25,Fast Food
Toronto,0,24,Fast Food
Toronto,1,41,Asian
Toronto,1,365,Asian
Toronto,0,17,Middle Eastern
Toronto,0,186,Other
Toronto,0,3,North American
Toronto,0,6,Middle Eastern
Missisauga,1,69,Latin
Toronto,0,13,Fast Food
Toronto,0,7,Asian
Markham,0,3,Asian
Toronto,1,27,North American
Markham,1,117,North American
Toronto,0,45,North American
Missisauga,0,24,Middle Eastern
Toronto,1,22,Middle Eastern
Toronto,0,33,Asian
Toronto,1,8,Fast Food
Toronto,1,325,Pub
Toronto,0,112,North American
Toronto,0,37,Coffee or Sandwiches
Missisauga,0,4,Fast Food
Toronto,0,3,Coffee or Sandwiches
Toronto,0,10,Middle Eastern
Toronto,1,5,Fast Food
Markham,0,11,Asian
Missisauga,1,4,Pub
Toronto,0,8,Pub
Missisauga,0,50,Asian
Toronto,0,28,Fast Food
Toronto,0,7,Fast Food
Toronto,1,54,Fast Food
Toronto,0,38,Asian
Toronto,0,4,Middle Eastern
Toronto,0,9,Asian
Toronto,0,7,Fast Food
Toronto,1,3,Asian
Toronto,0,8,Fast Food
Toronto,1,3,Other
Toronto,0,12,Asian
Toronto,1,4,Coffee or Sandwiches
Toronto,0,37,Fast Food
Missisauga,1,13,Coffee or Sandwiches
Toronto,1,101,Asian
Missisauga,0,5,Asian
Toronto,1,82,Fast Food
Toronto,0,38,Pub
Toronto,1,61,Fast Food
Toronto,0,56,Coffee or Sandwiches
Toronto,0,3,Fast Food
Toronto,0,3,Asian
Toronto,0,26,Middle Eastern
Toronto,1,5,Coffee or Sandwiches
Toronto,0,14,Asian
Missisauga,0,74,Asian
Missisauga,1,21,Asian
Toronto,1,35,Coffee or Sandwiches
Markham,0,30,North American
Toronto,1,122,Asian
Toronto,0,3,Other
Toronto,0,10,Latin
Toronto,1,53,Fast Food
Toronto,0,42,Asian
Toronto,0,3,Asian
Toronto,1,116,Asian
Toronto,0,75,Middle Eastern
Toronto,0,5,Coffee or Sandwiches
Toronto,1,40,Coffee or Sandwiches
Missisauga,0,8,Other
Toronto,0,13,Coffee or Sandwiches
Toronto,0,142,Pub
Missisauga,0,9,Fast Food
Toronto,1,330,North American
Missisauga,0,26,Latin
Toronto,0,13,North American
Toronto,1,113,Other
Toronto,0,3,Pub
Missisauga,1,20,North American
Toronto,1,248,Asian
Toronto,1,54,Coffee or Sandwiches
Toronto,0,105,Other
Markham,0,18,Asian
Toronto,1,11,Coffee or Sandwiches
Toronto,0,33,Latin
Missisauga,1,8,Italian
Toronto,1,13,Other
Toronto,0,49,Fast Food
Toronto,0,71,Coffee or Sandwiches
Toronto,0,29,Asian
Toronto,1,117,North American
Missisauga,0,57,Asian
Toronto,0,47,North American
Markham,0,75,Asian
Toronto,0,33,Middle Eastern
Toronto,1,25,Pub
Toronto,0,11,North American
Toronto,1,3,Middle Eastern
Toronto,1,13,Coffee or Sandwiches
Toronto,0,3,Asian
Toronto,1,35,North American
Missisauga,0,15,Fast Food
Toronto,0,3,Middle Eastern
Toronto,1,41,North American
Missisauga,0,7,Fast Food
Toronto,1,3,Asian
Markham,0,52,Asian
Toronto,0,6,Pub
Toronto,0,3,Pub
Toronto,0,6,Fast Food
Missisauga,1,5,Pub
Missisauga,0,21,Other
Toronto,1,3,Fast Food
Toronto,1,15,Italian
Toronto,1,64,Fast Food
Markham,1,7,Asian
Toronto,1,16,Pub
Toronto,0,100,Fast Food
Toronto,0,83,Asian
Missisauga,1,15,Other
Toronto,0,34,Asian
Toronto,0,36,North American
Toronto,0,184,Asian
Toronto,1,157,Asian
Toronto,1,4,Middle Eastern
Toronto,1,255,Asian
Markham,0,5,Asian
Toronto,1,21,Other
Toronto,1,5,Pub
Markham,0,4,Italian
Toronto,1,24,Pub
Toronto,0,149,Pub
Markham,0,31,North American
Missisauga,0,38,Middle Eastern
Toronto,0,50,Fast Food
Toronto,0,8,Fast Food
Missisauga,0,15,Fast Food
Toronto,0,402,Middle Eastern
Toronto,0,16,Middle Eastern
Toronto,1,14,Middle Eastern
Toronto,0,15,Coffee or Sandwiches
Toronto,0,39,Asian
Toronto,1,9,Middle Eastern
Toronto,0,6,Fast Food
Toronto,0,60,Coffee or Sandwiches
Toronto,1,17,Italian
Toronto,1,3,Coffee or Sandwiches
Toronto,1,51,Coffee or Sandwiches
Toronto,0,7,Middle Eastern
Toronto,1,44,Fast Food
Toronto,0,57,Asian
Toronto,0,46,Asian
Toronto,1,4,Middle Eastern
Missisauga,1,36,Coffee or Sandwiches
Toronto,1,21,Coffee or Sandwiches
Toronto,1,61,Asian
Toronto,1,205,Pub
Toronto,0,21,Fast Food
Toronto,0,7,Coffee or Sandwiches
Toronto,0,3,Asian
Toronto,0,77,Middle Eastern
Toronto,1,63,North American
Toronto,0,14,Middle Eastern
Toronto,0,3,Latin
Toronto,0,4,Pub
Toronto,1,60,Other
Toronto,1,25,Latin
Missisauga,1,6,Pub
Toronto,0,4,Asian
Missisauga,1,4,North American
Toronto,1,7,Other
Toronto,1,5,Coffee or Sandwiches
Markham,0,12,North American
Toronto,0,22,Asian
Toronto,0,57,Middle Eastern
Toronto,0,44,North American
Markham,0,7,Fast Food
Toronto,1,5,Asian
Toronto,0,8,Asian
Missisauga,0,4,Fast Food
Toronto,0,29,Italian
Toronto,0,4,Asian
Toronto,0,22,Asian
Missisauga,0,45,Fast Food
Toronto,0,157,Asian
Toronto,0,9,Fast Food
Toronto,1,12,Asian
Toronto,0,65,Asian
Toronto,0,8,Middle Eastern
Markham,1,9,Asian
Toronto,1,18,Coffee or Sandwiches
Missisauga,0,3,Asian
Toronto,1,67,North American
Toronto,1,30,Asian
Toronto,1,75,Middle Eastern
Toronto,0,4,Asian
Toronto,0,82,Asian
Toronto,0,68,Italian
Toronto,1,12,Other
Toronto,1,21,Middle Eastern
Missisauga,1,27,Asian
Toronto,0,10,Latin
Toronto,0,4,Coffee or Sandwiches
Toronto,0,5,Fast Food
Toronto,1,91,Other
Markham,0,11,Pub
Toronto,1,19,Middle Eastern
Toronto,1,29,Asian
Toronto,0,231,Fast Food
Toronto,0,36,Asian
Toronto,0,6,Asian
Markham,0,12,Fast Food
Markham,0,27,Asian
Toronto,0,48,Fast Food
Missisauga,0,3,Fast Food
Toronto,1,14,Asian
Toronto,1,6,Middle Eastern
Missisauga,0,4,Middle Eastern
Toronto,1,13,Middle Eastern
Missisauga,1,5,Coffee or Sandwiches
Toronto,0,3,Asian
Toronto,1,53,Pub
Toronto,0,82,Italian
Toronto,1,148,Fast Food
Toronto,0,9,Fast Food
Toronto,0,4,North American
Markham,0,24,Asian
Missisauga,0,31,North American
Markham,0,66,Fast Food
Markham,0,111,Coffee or Sandwiches
Missisauga,0,179,Asian
Toronto,0,18,Fast Food
Toronto,0,7,Middle Eastern
Toronto,1,12,Asian
Toronto,0,8,Fast Food
Toronto,0,7,Middle Eastern
Missisauga,0,98,Asian
Toronto,1,6,Pub
Toronto,0,34,Latin
Toronto,0,98,Asian
Toronto,1,25,Pub
Toronto,0,101,Coffee or Sandwiches
Toronto,0,9,Coffee or Sandwiches
Toronto,1,44,Coffee or Sandwiches
Toronto,1,42,Middle Eastern
Toronto,0,3,Other
Toronto,0,3,Middle Eastern
Toronto,1,65,Asian
Toronto,0,7,Fast Food
Toronto,0,8,Fast Food
Missisauga,0,14,Asian
Toronto,0,304,Asian
Toronto,0,28,Coffee or Sandwiches
Missisauga,1,6,Asian
Toronto,0,7,Italian
Toronto,0,79,Asian
Toronto,1,3,Other
Toronto,0,3,Fast Food
Toronto,0,4,Fast Food
Missisauga,0,47,Asian
Toronto,0,13,North American
Toronto,0,3,Fast Food
Toronto,0,85,Italian
Toronto,1,442,Asian
Missisauga,1,78,Coffee or Sandwiches
Toronto,0,6,Fast Food
Toronto,1,227,Coffee or Sandwiches
Toronto,1,15,Asian
Toronto,0,20,Latin
Toronto,0,48,Asian
Missisauga,0,3,Other
Toronto,0,70,North American
Markham,0,34,Asian
Toronto,1,125,Asian
Toronto,0,142,Other
Toronto,1,30,Fast Food
Toronto,0,12,Fast Food
Toronto,0,25,Asian
Toronto,1,17,Asian
Missisauga,0,3,Fast Food
Toronto,0,9,Asian
Missisauga,0,48,Middle Eastern
Toronto,0,3,Pub
Toronto,1,4,Fast Food
Toronto,0,9,Coffee or Sandwiches
Toronto,0,7,Asian
Toronto,0,4,Other
Missisauga,0,49,Middle Eastern
Toronto,0,36,Asian
Toronto,0,25,Asian
Toronto,0,17,Coffee or Sandwiches
Markham,0,17,Fast Food
Toronto,0,5,Fast Food
Toronto,1,6,Pub
Toronto,1,9,Asian
Toronto,0,92,North American
Toronto,0,152,Coffee or Sandwiches
Toronto,1,6,Asian
Toronto,1,90,Italian
Toronto,0,102,Other
Toronto,0,24,Italian
Toronto,0,5,Fast Food
Toronto,0,101,Pub
